ds,yhat
2026-05-12 00:47:00,7711.309988155777
2026-05-12 00:48:00,7711.3113069296705
2026-05-12 00:49:00,7711.312632928197
2026-05-12 00:50:00,7711.31396636159
2026-05-12 00:51:00,7711.3153074305565
2026-05-12 00:52:00,7711.31665632622
2026-05-12 00:53:00,7711.31801323007
2026-05-12 00:54:00,7711.319378313907
2026-05-12 00:55:00,7711.320751739791
2026-05-12 00:56:00,7711.322133660006
2026-05-12 00:57:00,7711.323524217007
2026-05-12 00:58:00,7711.324923543383
2026-05-12 00:59:00,7711.326331761824
2026-05-12 01:00:00,7711.327748985083
2026-05-12 01:01:00,7711.329175315947
2026-05-12 01:02:00,7711.33061084721
2026-05-12 01:03:00,7711.3320556616445
2026-05-12 01:04:00,7711.333509831985
2026-05-12 01:05:00,7711.334973420908
2026-05-12 01:06:00,7711.336446481014
2026-05-12 01:07:00,7711.33792905482
2026-05-12 01:08:00,7711.339421174745
2026-05-12 01:09:00,7711.340922863112
2026-05-12 01:10:00,7711.342434132137
2026-05-12 01:11:00,7711.343954983935
2026-05-12 01:12:00,7711.345485410524
2026-05-12 01:13:00,7711.3470253938285
2026-05-12 01:14:00,7711.348574905696
2026-05-12 01:15:00,7711.350133907905
2026-05-12 01:16:00,7711.351702352184
2026-05-12 01:17:00,7711.353280180234
2026-05-12 01:18:00,7711.354867323752
2026-05-12 01:19:00,7711.356463704453
2026-05-12 01:20:00,7711.3580692341075
2026-05-12 01:21:00,7711.35968381457
2026-05-12 01:22:00,7711.361307337821
2026-05-12 01:23:00,7711.362939686
2026-05-12 01:24:00,7711.364580731457
2026-05-12 01:25:00,7711.366230336795
2026-05-12 01:26:00,7711.367888354924
2026-05-12 01:27:00,7711.369554629109
2026-05-12 01:28:00,7711.371228993035
2026-05-12 01:29:00,7711.372911270862
2026-05-12 01:30:00,7711.374601277288
2026-05-12 01:31:00,7711.376298817621
2026-05-12 01:32:00,7711.378003687848
2026-05-12 01:33:00,7711.379715674705
2026-05-12 01:34:00,7711.3814345557585
2026-05-12 01:35:00,7711.383160099486
2026-05-12 01:36:00,7711.384892065357
2026-05-12 01:37:00,7711.386630203922
2026-05-12 01:38:00,7711.388374256903
2026-05-12 01:39:00,7711.390123957284
2026-05-12 01:40:00,7711.391879029415
2026-05-12 01:41:00,7711.393639189102
2026-05-12 01:42:00,7711.395404143722
2026-05-12 01:43:00,7711.397173592319
2026-05-12 01:44:00,7711.398947225719
2026-05-12 01:45:00,7711.4007247266445
2026-05-12 01:46:00,7711.402505769825
2026-05-12 01:47:00,7711.404290022122
2026-05-12 01:48:00,7711.406077142646
2026-05-12 01:49:00,7711.407866782886
2026-05-12 01:50:00,7711.409658586837
2026-05-12 01:51:00,7711.411452191129
2026-05-12 01:52:00,7711.413247225164
2026-05-12 01:53:00,7711.415043311253
2026-05-12 01:54:00,7711.416840064755
2026-05-12 01:55:00,7711.418637094222
2026-05-12 01:56:00,7711.420434001542
2026-05-12 01:57:00,7711.422230382094
2026-05-12 01:58:00,7711.424025824895
2026-05-12 01:59:00,7711.425819912753
2026-05-12 02:00:00,7711.427612222429
2026-05-12 02:01:00,7711.429402324797
2026-05-12 02:02:00,7711.431189785002
2026-05-12 02:03:00,7711.43297416263
2026-05-12 02:04:00,7711.434755011874
2026-05-12 02:05:00,7711.436531881704
2026-05-12 02:06:00,7711.4383043160415
2026-05-12 02:07:00,7711.440071853936
2026-05-12 02:08:00,7711.4418340297425
2026-05-12 02:09:00,7711.443590373296
2026-05-12 02:10:00,7711.445340410105
2026-05-12 02:11:00,7711.447083661528
2026-05-12 02:12:00,7711.448819644966
2026-05-12 02:13:00,7711.4505478740475
2026-05-12 02:14:00,7711.4522678588255
2026-05-12 02:15:00,7711.453979105967
2026-05-12 02:16:00,7711.455681118953
2026-05-12 02:17:00,7711.457373398272
2026-05-12 02:18:00,7711.459055441624
2026-05-12 02:19:00,7711.460726744119
2026-05-12 02:20:00,7711.462386798485
2026-05-12 02:21:00,7711.4640350952695
2026-05-12 02:22:00,7711.46567112305
2026-05-12 02:23:00,7711.467294368642
2026-05-12 02:24:00,7711.468904317309
2026-05-12 02:25:00,7711.470500452976
2026-05-12 02:26:00,7711.472082258442
2026-05-12 02:27:00,7711.4736492156
2026-05-12 02:28:00,7711.475200805647
2026-05-12 02:29:00,7711.476736509307
2026-05-12 02:30:00,7711.47825580705
2026-05-12 02:31:00,7711.479758179314
2026-05-12 02:32:00,7711.481243106722
2026-05-12 02:33:00,7711.482710070312
2026-05-12 02:34:00,7711.484158551758
2026-05-12 02:35:00,7711.485588033592
2026-05-12 02:36:00,7711.486997999438
2026-05-12 02:37:00,7711.488387934234
2026-05-12 02:38:00,7711.489757324461
2026-05-12 02:39:00,7711.4911056583705
2026-05-12 02:40:00,7711.49243242622
2026-05-12 02:41:00,7711.493737120495
2026-05-12 02:42:00,7711.495019236144
2026-05-12 02:43:00,7711.496278270813
2026-05-12 02:44:00,7711.4975137250685
2026-05-12 02:45:00,7711.4987251026405
2026-05-12 02:46:00,7711.499911910645
2026-05-12 02:47:00,7711.501073659826
2026-05-12 02:48:00,7711.502209864779
2026-05-12 02:49:00,7711.503320044192
2026-05-12 02:50:00,7711.5044037210755
2026-05-12 02:51:00,7711.505460422994
2026-05-12 02:52:00,7711.5064896823005
2026-05-12 02:53:00,7711.507491036372
2026-05-12 02:54:00,7711.508464027839
2026-05-12 02:55:00,7711.509408204818
2026-05-12 02:56:00,7711.510323121144
2026-05-12 02:57:00,7711.511208336605
2026-05-12 02:58:00,7711.512063417167
2026-05-12 02:59:00,7711.512887935212
2026-05-12 03:00:00,7711.513681469764
2026-05-12 03:01:00,7711.514443606717
2026-05-12 03:02:00,7711.515173939065
2026-05-12 03:03:00,7711.515872067132
2026-05-12 03:04:00,7711.516537598797
2026-05-12 03:05:00,7711.51717014972
2026-05-12 03:06:00,7711.517769343564
2026-05-12 03:07:00,7711.518334812227
2026-05-12 03:08:00,7711.518866196053
2026-05-12 03:09:00,7711.519363144064
2026-05-12 03:10:00,7711.519825314174
2026-05-12 03:11:00,7711.5202523734115
2026-05-12 03:12:00,7711.52064399813
2026-05-12 03:13:00,7711.520999874235
2026-05-12 03:14:00,7711.521319697386
2026-05-12 03:15:00,7711.521603173219
2026-05-12 03:16:00,7711.52185001755
2026-05-12 03:17:00,7711.52205995659
2026-05-12 03:18:00,7711.522232727148
2026-05-12 03:19:00,7711.522368076839
2026-05-12 03:20:00,7711.522465764286
2026-05-12 03:21:00,7711.5225255593205
2026-05-12 03:22:00,7711.522547243187
2026-05-12 03:23:00,7711.522547243187
2026-05-12 03:24:00,7711.522547243187
2026-05-12 03:25:00,7711.522547243187
2026-05-12 03:26:00,7711.522547243187
2026-05-12 03:27:00,7711.522547243187
2026-05-12 03:28:00,7711.522547243187
2026-05-12 03:29:00,7711.522547243187
2026-05-12 03:30:00,7711.522547243187
2026-05-12 03:31:00,7711.522547243187
2026-05-12 03:32:00,7711.522547243187
2026-05-12 03:33:00,7711.522547243187
2026-05-12 03:34:00,7711.522547243187
2026-05-12 03:35:00,7711.522547243187
2026-05-12 03:36:00,7711.522547243187
2026-05-12 03:37:00,7711.522547243187
2026-05-12 03:38:00,7711.522547243187
2026-05-12 03:39:00,7711.522547243187
2026-05-12 03:40:00,7711.522547243187
2026-05-12 03:41:00,7711.522547243187
2026-05-12 03:42:00,7711.522547243187
2026-05-12 03:43:00,7711.522547243187
2026-05-12 03:44:00,7711.522547243187
2026-05-12 03:45:00,7711.522547243187
2026-05-12 03:46:00,7711.522547243187
2026-05-12 03:47:00,7711.522547243187
2026-05-12 03:48:00,7711.522547243187
2026-05-12 03:49:00,7711.522547243187
2026-05-12 03:50:00,7711.522547243187
2026-05-12 03:51:00,7711.522547243187
2026-05-12 03:52:00,7711.522547243187
2026-05-12 03:53:00,7711.522547243187
2026-05-12 03:54:00,7711.522547243187
2026-05-12 03:55:00,7711.522547243187
2026-05-12 03:56:00,7711.522547243187
2026-05-12 03:57:00,7711.522547243187
2026-05-12 03:58:00,7711.522547243187
2026-05-12 03:59:00,7711.522547243187
2026-05-12 04:00:00,7711.522547243187
2026-05-12 04:01:00,7711.522547243187
2026-05-12 04:02:00,7711.522547243187
2026-05-12 04:03:00,7711.522547243187
2026-05-12 04:04:00,7711.522547243187
2026-05-12 04:05:00,7711.522547243187
2026-05-12 04:06:00,7711.522547243187
2026-05-12 04:07:00,7711.522547243187
2026-05-12 04:08:00,7711.522547243187
2026-05-12 04:09:00,7711.522547243187
2026-05-12 04:10:00,7711.522547243187
2026-05-12 04:11:00,7711.522547243187
2026-05-12 04:12:00,7711.522547243187
2026-05-12 04:13:00,7711.522547243187
2026-05-12 04:14:00,7711.522547243187
2026-05-12 04:15:00,7711.522547243187
2026-05-12 04:16:00,7711.522547243187
2026-05-12 04:17:00,7711.522547243187
2026-05-12 04:18:00,7711.522547243187
2026-05-12 04:19:00,7711.522547243187
2026-05-12 04:20:00,7711.522547243187
2026-05-12 04:21:00,7711.522547243187
2026-05-12 04:22:00,7711.522547243187
2026-05-12 04:23:00,7711.522547243187
2026-05-12 04:24:00,7711.522547243187
2026-05-12 04:25:00,7711.522547243187
2026-05-12 04:26:00,7711.522547243187
2026-05-12 04:27:00,7711.522547243187
2026-05-12 04:28:00,7711.522547243187
2026-05-12 04:29:00,7711.522547243187
2026-05-12 04:30:00,7711.522547243187
2026-05-12 04:31:00,7711.522547243187
2026-05-12 04:32:00,7711.522547243187
2026-05-12 04:33:00,7711.522547243187
2026-05-12 04:34:00,7711.522547243187
2026-05-12 04:35:00,7711.522547243187
2026-05-12 04:36:00,7711.522547243187
2026-05-12 04:37:00,7711.522547243187
2026-05-12 04:38:00,7711.522547243187
2026-05-12 04:39:00,7711.522547243187
2026-05-12 04:40:00,7711.522547243187
2026-05-12 04:41:00,7711.522547243187
2026-05-12 04:42:00,7711.522547243187
2026-05-12 04:43:00,7711.522547243187
2026-05-12 04:44:00,7711.522547243187
2026-05-12 04:45:00,7711.522547243187
2026-05-12 04:46:00,7711.522547243187
2026-05-12 04:47:00,7711.522547243187
2026-05-12 04:48:00,7711.522547243187
2026-05-12 04:49:00,7711.522547243187
2026-05-12 04:50:00,7711.522547243187
