time,state,I_mean,I_imbalance,dI_dt,Power,PF_abs,kVAh_rate,V_mean,V_imbalance,V_deviation,P_error,score_IsolationForest,is_anomaly_IsolationForest,score_OneClassSVM,is_anomaly_OneClassSVM,score_Autoencoder,is_anomaly_Autoencoder,n_models_flagged
2026-05-08 19:30:00,Running_High,14.236666666666666,13.958418118204538,0.1303333333333327,3.92775,0.7162499999999999,0.4564999999984138,222.3515,1.090317965229692,1.0688636363636306,0.0161616145347057,-0.39699576046426727,False,5.753957933568511,False,-0.228261058301949,False,0
2026-05-08 19:35:00,Running_High,14.047000000000002,14.341284902772522,-0.1896666666666639,3.9165,0.71475,0.4547500000007858,222.45275,1.0101231950767375,1.1148863636363675,1.227050667160714,-0.39664777241356036,False,5.918048523704682,False,-0.198749674694814,False,0
2026-05-08 19:40:00,Running_High,14.330666666666668,14.417716995254768,0.2836666666666652,3.919,0.714,0.4549999999999272,222.34933333333333,1.068524534357954,1.067878787878788,0.5508628375850592,-0.398427304022788,False,5.815704184734907,False,-0.23676010784471715,False,0
2026-05-08 19:45:00,Running_High,14.089333333333334,14.141416167437534,-0.2413333333333334,3.91825,0.71575,0.4555000000000291,222.78458333333333,1.0523933146082176,1.2657196969696956,0.6871556865334236,-0.3959108448303494,False,5.921570992240681,False,-0.20891115088396428,False,0
2026-05-08 19:50:00,Running_High,14.367,14.080059179703724,0.2776666666666649,3.91525,0.7124999999999999,0.4555000000000291,223.02658333333335,1.026485983312465,1.375719696969717,0.9970574534995408,-0.39409288484509114,False,5.974726864100184,False,-0.22198491066615617,False,0
2026-05-08 19:55:00,Running_High,14.052333333333332,14.003790551710546,-0.3146666666666675,3.909,0.7142499999999999,0.4342500000002474,223.35833333333335,1.0013645282397794,1.5265151515151585,0.6664836836578748,-0.39312588429106754,False,6.053535773534114,False,-0.2022223464406771,False,0
2026-05-08 20:00:00,Running_High,14.160333333333334,14.412857768234932,0.1080000000000023,3.91125,0.70675,0.4759999999987485,223.68466666666663,1.0194436594491665,1.6748484848484808,0.8664725617798132,-0.40161328575400357,False,5.942700493099344,False,-0.2791343684463555,False,0
2026-05-08 20:05:00,Running_Low,11.381333333333332,15.245853045291415,-2.7790000000000017,3.27175,0.7324999999999999,0.3995000000013533,223.57216666666667,1.087200235217348,1.623712121212125,1.3268428868320827,-0.39618111885549273,False,6.101348562041386,False,-0.12513655408386581,False,0
2026-05-08 20:10:00,Running_Low,11.489666666666666,16.459738073091692,0.1083333333333342,3.2675,0.7324999999999999,0.3712500000001455,223.27583333333337,1.1458236257288776,1.4890151515151535,0.3902595671072108,-0.3815667004582719,False,6.060132752401741,False,-0.13847652198891675,False,0
2026-05-08 20:15:00,Running_Low,11.465666666666666,16.57339135511182,-0.0240000000000009,3.26825,0.732,0.3714999999992869,223.529,1.14602393301702,1.6040909090909077,0.5763676885622977,-0.3831796879251835,False,6.087290125146582,False,-0.14220450576236843,False,0
2026-05-08 20:20:00,Running_Low,11.495666666666663,15.327643899028947,0.0299999999999993,3.27325,0.734,0.3705000000009022,223.26983333333337,1.069061281031822,1.486287878787894,0.3122666750628681,-0.38013482636866086,False,6.079711770854455,False,-0.11349273823519335,False,0
2026-05-08 20:25:00,Running_Low,11.389333333333331,16.116975506661845,-0.1063333333333318,3.234,0.73025,0.3714999999992869,223.31833333333336,1.1236899300024243,1.5083333333333435,0.5247912702889477,-0.3808596440600958,False,6.077607242382031,False,-0.12439108135493882,False,0
2026-05-08 20:30:00,Running_High,7.788666666666667,19.445089871597087,-3.6006666666666662,2.73125,0.7162499999999999,0.3552500000005238,225.23458333333335,1.0696788662783527,2.379356060606067,20.31767454109148,-0.4393978208718377,False,6.347839995374493,False,-0.042577393013383424,False,0
2026-05-08 20:35:00,Running_Low,7.810666666666666,18.627717363880027,0.0219999999999993,2.1365,0.698,0.2682499999991705,226.157,1.0131575908234671,2.7986363636363683,0.0434423371113485,-0.41915835791050965,False,5.396134782319286,False,-0.1586629559079234,False,0
2026-05-08 20:55:00,Running_Low,7.815666666666668,19.429110530364788,0.0080000000000017,2.13575,0.6935,0.242500000000291,226.61508333333333,1.24507672493536,3.0068560606060597,0.3880322596792843,-0.43833733025461835,False,5.038323960244663,False,-0.22357423603150436,False,0
2026-05-08 21:00:00,Running_Low,7.808333333333334,19.60471965327192,-0.0073333333333343,2.132,0.6972499999999999,0.2687499999992724,226.29066666666668,1.1598070132412186,2.859393939393946,0.0891351649593275,-0.4270627975304432,False,5.26503062423243,False,-0.17397830312428464,False,0
2026-05-08 21:35:00,Running_High,7.814333333333333,20.038382473383404,0.004999999999999,1.60225,0.5272383674707659,0.2380000000011932,227.05883333333335,1.2316583332712974,3.2085606060606153,0.2132746436313604,-0.5449180064979184,False,4.956902608045537,False,-0.34727276856646244,False,0
